"DateTime","Volume","Dominance"
"2015-05-09 00:00:00",25349500,100
"2015-05-10 00:00:00",15597600,87.9610205048386
"2015-05-11 00:00:00",17472700,82.85573380247628
"2015-05-12 00:00:00",21352400,90.04778110938206
"2015-05-13 00:00:00",17839200,87.18592842027067
"2015-05-14 00:00:00",28772200,86.0127170705896
"2015-05-15 00:00:00",20008000,94.96686981450894
"2015-05-16 00:00:00",12811900,92.92200351034973
"2015-05-17 00:00:00",11257500,89.65547449906023
"2015-05-18 00:00:00",12963900,78.3771855577858
"2015-05-19 00:00:00",17644200,81.13730737925421
"2015-05-20 00:00:00",15952000,85.96633990978708
"2015-05-21 00:00:00",15400400,68.54218127600863
"2015-05-22 00:00:00",19170400,54.08522547736199
"2015-05-23 00:00:00",21821300,85.586815238409
"2015-05-24 00:00:00",12507600,62.64982994645442
"2015-05-25 00:00:00",13777600,62.568289880609086
"2015-05-26 00:00:00",15536800,64.58677153439726
"2015-05-27 00:00:00",18473500,64.83863608444624
"2015-05-28 00:00:00",13725800,54.69971705256446
"2015-05-29 00:00:00",15242500,58.48351488130638
"2015-05-30 00:00:00",14166700,61.58096066072593
"2015-05-31 00:00:00",12519500,63.43644701173014
"2015-06-01 00:00:00",25922900,79.64220318778956
"2015-06-02 00:00:00",20742500,66.81473225789827
"2015-06-03 00:00:00",17462200,73.9315986011499
"2015-06-04 00:00:00",14461900,71.9272068953512
"2015-06-05 00:00:00",18190200,71.47651006711409
"2015-06-06 00:00:00",10568700,61.1572113047705
"2015-06-07 00:00:00",13654600,72.69271720613288
"2015-06-08 00:00:00",23342800,85.2935588067642
"2015-06-09 00:00:00",28156800,82.02379426467333
"2015-06-10 00:00:00",15904400,68.08332120444175
"2015-06-11 00:00:00",14609500,67.32798746486013
"2015-06-12 00:00:00",14004900,72.81930492294254
"2015-06-14 00:00:00",12714400,54.39990415923259
"2015-06-15 00:00:00",12266200,49.120404297664955
"2015-06-16 00:00:00",20029300,37.613497013162366
"2015-06-17 00:00:00",42924100,60.975457307761694
"2015-06-18 00:00:00",42633100,88.6370676840234
"2015-06-19 00:00:00",31076200,83.24390929911736
"2015-06-20 00:00:00",24655600,73.5858460748704
"2015-06-21 00:00:00",19823200,64.12307572870807
"2015-06-22 00:00:00",10607100,27.931061723193594
"2015-06-23 00:00:00",17576300,76.51184050148007
"2015-06-24 00:00:00",15309800,56.67861215181625
"2015-06-25 00:00:00",17090000,67.45262725812373
"2015-06-26 00:00:00",15904600,81.74608477546887
"2015-06-27 00:00:00",13769300,53.48983563761804
"2015-06-28 00:00:00",20587900,77.33270729645976
"2015-06-29 00:00:00",15025600,32.0185476412702
"2015-06-30 00:00:00",34722300,49.47288931316744
"2015-07-01 00:00:00",44669600,100
"2015-07-02 00:00:00",26947900,78.49779344295722
"2015-07-03 00:00:00",21435300,78.36458489469278
"2015-07-04 00:00:00",19017900,87.32459684825331
"2015-07-05 00:00:00",15464000,34.895239814511854
"2015-07-06 00:00:00",44697100,49.880368625332835
"2015-07-07 00:00:00",49703100,90.41480891285248
"2015-07-08 00:00:00",27847400,43.62245896991258
